4810.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4811.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4812.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4813.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4814.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4815.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4816.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4817.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4818.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4819.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4820.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4821.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4822.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.7e-005  8.7e-005  7.9e-005  7.2e-005  6.5e-005  5.9e-005  5.3e-005  4.8e-005  4.3e-005  3.9e-005  3.6e-005 
4823.00  0.0e+000  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  1.1e-004  9.8e-005  8.8e-005  8.0e-005  7.2e-005  6.6e-005  5.9e-005  5.4e-005  4.9e-005  4.4e-005  4.0e-005  3.6e-005 
